,index,,Multi_Cell_Image_Id,Multi_Cell_Image_Name,Single_Cell_Image_Id,Single_Cell_Image_Name,TableNumber,ImageNumber,Image_FileName_DAPI,Image_PathName_DAPI,Image_FileName_Tubulin,Image_PathName_Tubulin,Image_FileName_Actin,Image_PathName_Actin,Image_Metadata_Plate_DAPI,Image_Metadata_Well_DAPI,Replicate,Image_Metadata_Compound,Image_Metadata_Concentration,moa
209929,446410,446410,3246,Week8_4sites_C11_s2_w12F4318A2-EC46-4A2A-B275-7D1DBF3ABB67,25,Week8_4sites_C11_s2_w12F4318A2-EC46-4A2A-B275-7D1DBF3ABB67_25.npy,8,558,Week8_4sites_C11_s2_w12F4318A2-EC46-4A2A-B275-7D1DBF3ABB67.tif,Week8_38241,Week8_4sites_C11_s2_w2DAB04B40-04DE-4F16-B5BD-E6DCB0AF833B.tif,Week8_38241,Week8_4sites_C11_s2_w426381517-2621-4AAA-8EB1-6E901E4F8F56.tif,Week8_38241,Week8_38241,C11,3,taxol,0.3,Microtubule stabilizers
48184,90148,90148,986,Week1_150607_E07_s1_w193232854-973F-4689-B7CB-FB7038C59BDA,88,Week1_150607_E07_s1_w193232854-973F-4689-B7CB-FB7038C59BDA_88.npy,1,3261,Week1_150607_E07_s1_w193232854-973F-4689-B7CB-FB7038C59BDA.tif,Week1_22381,Week1_150607_E07_s1_w29D236D03-751A-4ACC-ACEC-AEF145CB290D.tif,Week1_22381,Week1_150607_E07_s1_w4DE2EF197-814B-41BD-B284-4986795CEC1B.tif,Week1_22381,Week1_22381,E07,2,colchicine,0.03,Microtubule destabilizers
116854,220370,220370,2067,Week3_290607_F03_s1_w1FC0F886B-2DA7-4A59-BBF1-B1A0E7CEC2F2,92,Week3_290607_F03_s1_w1FC0F886B-2DA7-4A59-BBF1-B1A0E7CEC2F2_92.npy,3,3525,Week3_290607_F03_s1_w1FC0F886B-2DA7-4A59-BBF1-B1A0E7CEC2F2.tif,Week3_25721,Week3_290607_F03_s1_w209C9B403-D0C0-463B-93A9-935E468C1641.tif,Week3_25721,Week3_290607_F03_s1_w4A8DF3E31-C013-49AE-88DF-9A50AC80EF30.tif,Week3_25721,Week3_25721,F03,3,chlorambucil,10.0,DNA damage
125901,243741,243741,36,B03_s4_w1E27926CF-15E3-4DC1-8E51-1932CE5CEF9F,32,B03_s4_w1E27926CF-15E3-4DC1-8E51-1932CE5CEF9F_32.npy,4,2888,B03_s4_w1E27926CF-15E3-4DC1-8E51-1932CE5CEF9F.tif,Week4_27801,B03_s4_w2A754577C-56A0-43BE-850E-2478A96D0327.tif,Week4_27801,B03_s4_w4BF3B0806-132A-4DB4-BEC9-3544AB85C096.tif,Week4_27801,Week4_27801,B03,1,cyclohexamide,50.0,Protein synthesis
89794,173346,173346,1699,Week3_290607_B10_s3_w1A9A03AAE-6D1A-41D5-BEE7-DDCA2ACE8D94,35,Week3_290607_B10_s3_w1A9A03AAE-6D1A-41D5-BEE7-DDCA2ACE8D94_35.npy,3,515,Week3_290607_B10_s3_w1A9A03AAE-6D1A-41D5-BEE7-DDCA2ACE8D94.tif,Week3_25461,Week3_290607_B10_s3_w223B6DEAC-D87A-4726-B512-BA756282E5DA.tif,Week3_25461,Week3_290607_B10_s3_w416841695-5BA9-4FF3-BB43-7A66E4C0EEEA.tif,Week3_25461,Week3_25461,B10,3,vincristine,0.003,Microtubule destabilizers
26870,51998,51998,1160,Week1_150607_G08_s3_w19D17EE45-A6F4-4FB0-BEE5-A2AD4D654617,64,Week1_150607_G08_s3_w19D17EE45-A6F4-4FB0-BEE5-A2AD4D654617_64.npy,1,227,Week1_150607_G08_s3_w19D17EE45-A6F4-4FB0-BEE5-A2AD4D654617.tif,Week1_22123,Week1_150607_G08_s3_w25C137DF6-033B-468A-BEFE-5429E38EC9EF.tif,Week1_22123,Week1_150607_G08_s3_w405A79C6E-3EBE-4D89-9369-3877FD94908E.tif,Week1_22123,Week1_22123,G08,1,AZ-A,0.1,Aurora kinase inhibitors
79517,158116,158116,1672,Week3_290607_B08_s2_w11068256B-B20B-4AA9-8256-9CD157617EE3,5,Week3_290607_B08_s2_w11068256B-B20B-4AA9-8256-9CD157617EE3_5.npy,3,266,Week3_290607_B08_s2_w11068256B-B20B-4AA9-8256-9CD157617EE3.tif,Week3_25441,Week3_290607_B08_s2_w28B06609F-4269-4DAC-BBBE-B58042581178.tif,Week3_25441,Week3_290607_B08_s2_w4CE1153F1-D43A-4FA5-A159-0001CD1E4050.tif,Week3_25441,Week3_25441,B08,2,vincristine,0.03,Microtubule destabilizers
173303,358926,358926,2720,Week6_200607_F02_s2_w1A95E74A9-B1A3-4728-83D1-3F8362835CE5,35,Week6_200607_F02_s2_w1A95E74A9-B1A3-4728-83D1-3F8362835CE5_35.npy,6,3282,Week6_200607_F02_s2_w1A95E74A9-B1A3-4728-83D1-3F8362835CE5.tif,Week6_32161,Week6_200607_F02_s2_w217DB91EC-3621-43B7-8A8E-401CC99CE03E.tif,Week6_32161,Week6_200607_F02_s2_w400A01DB2-C820-4629-83BF-70B4C05C8640.tif,Week6_32161,Week6_32161,F02,3,taxol,0.3,Microtubule stabilizers
104677,197738,197738,2149,Week3_290607_G02_s3_w17251728A-F54E-4702-B5DC-5C360738C2D7,26,Week3_290607_G02_s3_w17251728A-F54E-4702-B5DC-5C360738C2D7_26.npy,3,3083,Week3_290607_G02_s3_w17251728A-F54E-4702-B5DC-5C360738C2D7.tif,Week3_25681,Week3_290607_G02_s3_w28CFA2C33-7870-424F-A5D2-F913470F4B1F.tif,Week3_25681,Week3_290607_G02_s3_w4E5C0CC05-AD31-4B48-9B02-80111D456718.tif,Week3_25681,Week3_25681,G02,1,taxol,0.3,Microtubule stabilizers
207793,441208,441208,3219,Week8_4sites_C09_s1_w1E67A6DDD-1A5F-457E-AA00-AD9E31689CEE,77,Week8_4sites_C09_s1_w1E67A6DDD-1A5F-457E-AA00-AD9E31689CEE_77.npy,8,309,Week8_4sites_C09_s1_w1E67A6DDD-1A5F-457E-AA00-AD9E31689CEE.tif,Week8_38221,Week8_4sites_C09_s1_w2F91AE67D-DB49-478C-B49B-579887F8100F.tif,Week8_38221,Week8_4sites_C09_s1_w4B6376EAC-F2A6-4FCC-9CFA-4D9286A068BB.tif,Week8_38221,Week8_38221,C09,2,camptothecin,0.01,DNA replication
159416,309225,309225,2364,Week5_130707_D11_s4_w1E0865184-DB2F-434A-BF8E-D60C2BFED4A0,18,Week5_130707_D11_s4_w1E0865184-DB2F-434A-BF8E-D60C2BFED4A0_18.npy,5,3000,Week5_130707_D11_s4_w1E0865184-DB2F-434A-BF8E-D60C2BFED4A0.tif,Week5_29301,Week5_130707_D11_s4_w249C253D4-A7AA-42B9-A137-0C0BDD27B23D.tif,Week5_29301,Week5_130707_D11_s4_w4A9998222-E732-40E4-9E4F-225578F8F5E1.tif,Week5_29301,Week5_29301,D11,1,taxol,0.3,Microtubule stabilizers
69183,142301,142301,1665,Week3_290607_B07_s3_w1DB366E07-57F8-46F5-B6E7-62530EC28FEE,63,Week3_290607_B07_s3_w1DB366E07-57F8-46F5-B6E7-62530EC28FEE_63.npy,3,23,Week3_290607_B07_s3_w1DB366E07-57F8-46F5-B6E7-62530EC28FEE.tif,Week3_25421,Week3_290607_B07_s3_w2E8F522EA-CF7C-4A6F-A46F-DB2697A36D49.tif,Week3_25421,Week3_290607_B07_s3_w4B2160E81-53DD-4FC2-B897-5D7841309EBF.tif,Week3_25421,Week3_25421,B07,1,vincristine,0.1,Microtubule destabilizers
135261,259453,259453,151,C07_s3_w1444140D6-7B35-437D-A1D4-9CEE6723A4A0,115,C07_s3_w1444140D6-7B35-437D-A1D4-9CEE6723A4A0_115.npy,4,3183,C07_s3_w1444140D6-7B35-437D-A1D4-9CEE6723A4A0.tif,Week4_27821,C07_s3_w2BF2B1C8B-7E20-4CF1-9EF3-E40A1C24CEFF.tif,Week4_27821,C07_s3_w490106F91-50FA-4AC4-8DD2-8051C2D28DC0.tif,Week4_27821,Week4_27821,C07,2,AZ258,0.3,Aurora kinase inhibitors
115126,217702,217702,1921,Week3_290607_D11_s1_w112550818-3CAB-4FAB-A18F-8C5C2084C883,53,Week3_290607_D11_s1_w112550818-3CAB-4FAB-A18F-8C5C2084C883_53.npy,3,3477,Week3_290607_D11_s1_w112550818-3CAB-4FAB-A18F-8C5C2084C883.tif,Week3_25721,Week3_290607_D11_s1_w2779670F3-A450-430B-8719-C03D47D37AC7.tif,Week3_25721,Week3_290607_D11_s1_w4A9953BB7-6201-4D8C-B78D-2B4D24A85702.tif,Week3_25721,Week3_25721,D11,3,taxol,0.3,Microtubule stabilizers
223301,479339,479339,3486,Week9_090907_B11_s1_w1B1E07C84-C3B6-4A85-98E2-717B3F6894DF,3,Week9_090907_B11_s1_w1B1E07C84-C3B6-4A85-98E2-717B3F6894DF_3.npy,9,3157,Week9_090907_B11_s1_w1B1E07C84-C3B6-4A85-98E2-717B3F6894DF.tif,Week9_39283,Week9_090907_B11_s1_w22D04ECC7-5065-4219-89E5-AC192132BB50.tif,Week9_39283,Week9_090907_B11_s1_w4FC8DAC39-69CF-4A05-8DED-917C6A39DD3E.tif,Week9_39283,Week9_39283,B11,2,taxol,0.3,Microtubule stabilizers
191215,405473,405473,3073,Week7_7__F02_s3_w1FE8CD361-9315-47DF-A574-E539EED4B9BC,44,Week7_7__F02_s3_w1FE8CD361-9315-47DF-A574-E539EED4B9BC_44.npy,7,3043,Week7_7__F02_s3_w1FE8CD361-9315-47DF-A574-E539EED4B9BC.tif,Week7_34661,Week7_7__F02_s3_w2C8FBC35C-C234-412B-A24E-65D35327166F.tif,Week7_34661,Week7_7__F02_s3_w4D99FA88E-522D-4DA9-A54A-EE1ED2BD791A.tif,Week7_34661,Week7_34661,F02,2,taxol,0.3,Microtubule stabilizers
26382,51510,51510,1147,Week1_150607_G07_s3_w117912846-6649-4DD3-BD29-75DD617F3B57,27,Week1_150607_G07_s3_w117912846-6649-4DD3-BD29-75DD617F3B57_27.npy,1,223,Week1_150607_G07_s3_w117912846-6649-4DD3-BD29-75DD617F3B57.tif,Week1_22123,Week1_150607_G07_s3_w288731C76-84C5-455C-90D3-14C1234B4D6A.tif,Week1_22123,Week1_150607_G07_s3_w42B220BAA-E6D2-4057-81F9-8609D61C8306.tif,Week1_22123,Week1_22123,G07,1,AZ-A,0.3,Aurora kinase inhibitors
82818,163004,163004,1911,Week3_290607_D09_s1_w172AB00F6-F311-4C56-8A49-0EF9193C3F32,16,Week3_290607_D09_s1_w172AB00F6-F311-4C56-8A49-0EF9193C3F32_16.npy,3,349,Week3_290607_D09_s1_w172AB00F6-F311-4C56-8A49-0EF9193C3F32.tif,Week3_25441,Week3_290607_D09_s1_w24B905DDF-0199-4B61-BF9F-6771D17D8674.tif,Week3_25441,Week3_290607_D09_s1_w412ED976D-11D8-4E5B-8248-77F0554C130F.tif,Week3_25441,Week3_25441,D09,2,AZ-C,0.001,Eg5 inhibitors
218991,470498,470498,3621,Week9_090907_D11_s2_w175A8C6D4-0BA6-4976-AFBE-23D43C133B9D,21,Week9_090907_D11_s2_w175A8C6D4-0BA6-4976-AFBE-23D43C133B9D_21.npy,9,598,Week9_090907_D11_s2_w175A8C6D4-0BA6-4976-AFBE-23D43C133B9D.tif,Week9_39222,Week9_090907_D11_s2_w2A6EFBE25-A32D-4551-90B2-A5566FFFF483.tif,Week9_39222,Week9_090907_D11_s2_w4E8D9F68A-EED8-4929-9E20-71254F9DCB14.tif,Week9_39222,Week9_39222,D11,3,taxol,0.3,Microtubule stabilizers
203218,431085,431085,3120,Week7_7__G05_s2_w1E46C0796-2E4B-431C-8221-84BE7FE8C4CE,136,Week7_7__G05_s2_w1E46C0796-2E4B-431C-8221-84BE7FE8C4CE_136.npy,7,3334,Week7_7__G05_s2_w1E46C0796-2E4B-431C-8221-84BE7FE8C4CE.tif,Week7_34681,Week7_7__G05_s2_w219620C3E-1897-4FEE-9E65-4DD1C7F76885.tif,Week7_34681,Week7_7__G05_s2_w4DE5C1F75-61AF-463D-859F-8B818B630B0B.tif,Week7_34681,Week7_34681,G05,3,alsterpaullone,3.0,Kinase inhibitors
152667,289588,289588,2243,Week5_130707_B05_s4_w1A45C494D-C3DB-442C-A82F-2D48C725FED8,187,Week5_130707_B05_s4_w1A45C494D-C3DB-442C-A82F-2D48C725FED8_187.npy,5,256,Week5_130707_B05_s4_w1A45C494D-C3DB-442C-A82F-2D48C725FED8.tif,Week5_28921,Week5_130707_B05_s4_w20F182473-1FA9-43BD-8227-8FFA3718BA55.tif,Week5_28921,Week5_130707_B05_s4_w40A639918-4FEA-47DB-B371-6EE22D310BC9.tif,Week5_28921,Week5_28921,B05,2,AZ-J,1.0,Epithelial
130048,251496,251496,350,G02_s3_w139717359-6266-4AB8-99F1-189E441A2299,50,G02_s3_w139717359-6266-4AB8-99F1-189E441A2299_50.npy,4,3083,G02_s3_w139717359-6266-4AB8-99F1-189E441A2299.tif,Week4_27801,G02_s3_w23A766572-6CF3-4E8E-B3AC-65054481C040.tif,Week4_27801,G02_s3_w461BEE062-5502-4EAB-89C5-A9C507005C98.tif,Week4_27801,Week4_27801,G02,1,taxol,0.3,Microtubule stabilizers
64848,133290,133290,1462,Week2_180607_F02_s4_w14EBE2925-CBA5-42C4-8853-A78BACC04D3C,219,Week2_180607_F02_s4_w14EBE2925-CBA5-42C4-8853-A78BACC04D3C_219.npy,2,3284,Week2_180607_F02_s4_w14EBE2925-CBA5-42C4-8853-A78BACC04D3C.tif,Week2_24381,Week2_180607_F02_s4_w2D9595B0D-B59E-4199-9AEC-6BC50DB2CD80.tif,Week2_24381,Week2_180607_F02_s4_w4DD8A5083-657A-4C72-B3AB-B8B7245252B2.tif,Week2_24381,Week2_24381,F02,2,taxol,0.3,Microtubule stabilizers
49212,92640,92640,1055,Week1_150607_F11_s2_w1DE2748E0-C284-499F-A1E2-04E0AF684D50,152,Week1_150607_F11_s2_w1DE2748E0-C284-499F-A1E2-04E0AF684D50_152.npy,1,3318,Week1_150607_F11_s2_w1DE2748E0-C284-499F-A1E2-04E0AF684D50.tif,Week1_22381,Week1_150607_F11_s2_w2927BFFE7-B7B9-483A-9DEC-27DE397C4205.tif,Week1_22381,Week1_150607_F11_s2_w476635DC0-E798-4144-8E81-71238A7B0372.tif,Week1_22381,Week1_22381,F11,2,DMSO,0.0,DMSO
91947,177348,177348,1884,Week3_290607_D06_s4_w1E121706B-82F6-49C8-AB96-F9D89E8B4ABD,39,Week3_290607_D06_s4_w1E121706B-82F6-49C8-AB96-F9D89E8B4ABD_39.npy,3,580,Week3_290607_D06_s4_w1E121706B-82F6-49C8-AB96-F9D89E8B4ABD.tif,Week3_25461,Week3_290607_D06_s4_w2B9C36077-7D6B-488F-9BFF-C2FFD8168E86.tif,Week3_25461,Week3_290607_D06_s4_w4613A4D6C-760A-437A-9FA5-C4694D8270A2.tif,Week3_25461,Week3_25461,D06,3,AZ-C,0.03,Eg5 inhibitors
226256,484910,484910,3470,Week9_090907_B04_s4_w157AEBE98-986A-46B3-9F16-0324A1FEB0CF,77,Week9_090907_B04_s4_w157AEBE98-986A-46B3-9F16-0324A1FEB0CF_77.npy,9,3372,Week9_090907_B04_s4_w157AEBE98-986A-46B3-9F16-0324A1FEB0CF.tif,Week9_39301,Week9_090907_B04_s4_w26DAB8A9B-AB8D-47D7-9A75-4839851B1F2B.tif,Week9_39301,Week9_090907_B04_s4_w4D480DD8D-622F-4913-83BC-07A5D8F892EA.tif,Week9_39301,Week9_39301,B04,3,floxuridine,30.0,DNA replication
158403,305127,305127,2497,Week5_130707_G11_s3_w1345525DF-121A-4C17-BE3C-F83381B3E287,160,Week5_130707_G11_s3_w1345525DF-121A-4C17-BE3C-F83381B3E287_160.npy,5,719,Week5_130707_G11_s3_w1345525DF-121A-4C17-BE3C-F83381B3E287.tif,Week5_28961,Week5_130707_G11_s3_w2D4996CDA-752F-4A7C-8042-74C04BAE6D2A.tif,Week5_28961,Week5_130707_G11_s3_w4CDE3041B-F5AD-4EA3-AEBB-F7D51093077D.tif,Week5_28961,Week5_28961,G11,3,DMSO,0.0,DMSO
72849,147513,147513,1897,Week3_290607_D08_s1_w122FEDCE7-9F5C-4E54-811F-29E22B376552,64,Week3_290607_D08_s1_w122FEDCE7-9F5C-4E54-811F-29E22B376552_64.npy,3,105,Week3_290607_D08_s1_w122FEDCE7-9F5C-4E54-811F-29E22B376552.tif,Week3_25421,Week3_290607_D08_s1_w2B671A460-D07B-4066-9975-ED75E8356E77.tif,Week3_25421,Week3_290607_D08_s1_w4E9EACCB0-E1FE-4714-847E-B0A629FD5EE0.tif,Week3_25421,Week3_25421,D08,1,AZ-C,0.003,Eg5 inhibitors
156784,299303,299303,2242,Week5_130707_B05_s4_w16BB83B5E-5224-4F31-A2F3-F21A26F3D517,36,Week5_130707_B05_s4_w16BB83B5E-5224-4F31-A2F3-F21A26F3D517_36.npy,5,496,Week5_130707_B05_s4_w16BB83B5E-5224-4F31-A2F3-F21A26F3D517.tif,Week5_28961,Week5_130707_B05_s4_w2702664DD-707B-458E-B667-E410439721CD.tif,Week5_28961,Week5_130707_B05_s4_w4C227F78A-E90D-40BF-B810-E1B2E600DD98.tif,Week5_28961,Week5_28961,B05,3,AZ-J,1.0,Epithelial
139248,265912,265912,395,G06_s4_w154782B23-8201-41BB-B0DF-1AFBA1845878,38,G06_s4_w154782B23-8201-41BB-B0DF-1AFBA1845878_38.npy,4,3340,G06_s4_w154782B23-8201-41BB-B0DF-1AFBA1845878.tif,Week4_27821,G06_s4_w2C6CA2AAD-E305-45D2-96F0-75697CD47397.tif,Week4_27821,G06_s4_w4E3625422-C53A-4C2F-920A-104EF12D2C4B.tif,Week4_27821,Week4_27821,G06,2,mitomycin C,0.3,DNA damage
23722,47741,47741,964,Week1_150607_E03_s2_w1560CB402-89C2-4AB7-A046-52D5F6518BBD,29,Week1_150607_E03_s2_w1560CB402-89C2-4AB7-A046-52D5F6518BBD_29.npy,1,126,Week1_150607_E03_s2_w1560CB402-89C2-4AB7-A046-52D5F6518BBD.tif,Week1_22123,Week1_150607_E03_s2_w2C905FE58-6E02-48DA-B3A9-42F58248BBE3.tif,Week1_22123,Week1_150607_E03_s2_w4313CC8E9-0BA5-4480-B2FE-98AB8597DA05.tif,Week1_22123,Week1_22123,E03,1,nocodazole,3.0,Microtubule destabilizers
18939,36374,36374,568,Week10_200907_D05_s2_w13F77C2F9-629D-437B-90F1-0E3A514C008E,28,Week10_200907_D05_s2_w13F77C2F9-629D-437B-90F1-0E3A514C008E_28.npy,0,574,Week10_200907_D05_s2_w13F77C2F9-629D-437B-90F1-0E3A514C008E.tif,Week10_40119,Week10_200907_D05_s2_w27A54259A-A728-475D-A84A-4BC7EEC10ED1.tif,Week10_40119,Week10_200907_D05_s2_w40D879D1C-D2BB-4093-89AA-B7B073B4E0ED.tif,Week10_40119,Week10_40119,D05,3,AZ-U,3.0,Epithelial
160215,311817,311817,2472,Week5_130707_G02_s2_w1CDBEDEC5-280A-44D6-A451-4DB0900DEEF5,28,Week5_130707_G02_s2_w1CDBEDEC5-280A-44D6-A451-4DB0900DEEF5_28.npy,5,3082,Week5_130707_G02_s2_w1CDBEDEC5-280A-44D6-A451-4DB0900DEEF5.tif,Week5_29301,Week5_130707_G02_s2_w2D96795E6-3E9C-4EA1-834E-25B6BAF0E3CA.tif,Week5_29301,Week5_130707_G02_s2_w4F43D4005-1493-453C-AEE8-DA7B6B16B758.tif,Week5_29301,Week5_29301,G02,1,taxol,0.3,Microtubule stabilizers
127706,246438,246438,149,C07_s2_w15989CA9C-70A5-4249-BCEF-C9DBD2E6AE8E,99,C07_s2_w15989CA9C-70A5-4249-BCEF-C9DBD2E6AE8E_99.npy,4,2942,C07_s2_w15989CA9C-70A5-4249-BCEF-C9DBD2E6AE8E.tif,Week4_27801,C07_s2_w20C45F12C-6F1D-422F-BBC7-842F0B755D42.tif,Week4_27801,C07_s2_w4DACB9773-4530-4B88-9DB6-B1B5AC8D64A4.tif,Week4_27801,Week4_27801,C07,1,AZ258,0.3,Aurora kinase inhibitors
77292,153093,153093,2100,Week3_290607_F05_s4_w1D575BD47-63E8-4CFB-BC41-19B76026A7C6,69,Week3_290607_F05_s4_w1D575BD47-63E8-4CFB-BC41-19B76026A7C6_69.npy,3,176,Week3_290607_F05_s4_w1D575BD47-63E8-4CFB-BC41-19B76026A7C6.tif,Week3_25421,Week3_290607_F05_s4_w27D902C0B-0489-4E84-828A-E8BD54B0FF7A.tif,Week3_25421,Week3_290607_F05_s4_w4FB016839-9BF5-4E17-ACD0-FFE305D3DC46.tif,Week3_25421,Week3_25421,F05,1,etoposide,3.0,DNA damage
50031,96019,96019,725,Week1_150607_B05_s2_w11EC6CBA7-4729-4C04-A4E8-CF828932AD08,113,Week1_150607_B05_s2_w11EC6CBA7-4729-4C04-A4E8-CF828932AD08_113.npy,1,3374,Week1_150607_B05_s2_w11EC6CBA7-4729-4C04-A4E8-CF828932AD08.tif,Week1_22401,Week1_150607_B05_s2_w24B8B61A1-96F3-4FCC-8D96-5A870312CA8A.tif,Week1_22401,Week1_150607_B05_s2_w483F78737-B457-4DA9-B5C9-C4E44F9B62CE.tif,Week1_22401,Week1_22401,B05,3,latrunculin B,3.0,Actin disruptors
216435,462781,462781,3633,Week9_090907_D11_s4_w174A3791D-87B6-4B9F-A40C-A9E02626A98D,17,Week9_090907_D11_s4_w174A3791D-87B6-4B9F-A40C-A9E02626A98D_17.npy,9,360,Week9_090907_D11_s4_w174A3791D-87B6-4B9F-A40C-A9E02626A98D.tif,Week9_39221,Week9_090907_D11_s4_w2C0F10E10-5DF8-4F1F-877C-737FC501D891.tif,Week9_39221,Week9_090907_D11_s4_w4EB5F6753-4A6D-43E5-869C-80EAF10A69B3.tif,Week9_39221,Week9_39221,D11,2,taxol,0.3,Microtubule stabilizers
167853,338166,338166,2661,Week6_200607_D11_s4_w19B5F4835-D8FB-4E92-AFD7-411D85B0FFB9,8,Week6_200607_D11_s4_w19B5F4835-D8FB-4E92-AFD7-411D85B0FFB9_8.npy,6,360,Week6_200607_D11_s4_w19B5F4835-D8FB-4E92-AFD7-411D85B0FFB9.tif,Week6_31661,Week6_200607_D11_s4_w2D3A4DCBB-5465-4710-A4A6-3C52A19E74C3.tif,Week6_31661,Week6_200607_D11_s4_w4DAE25AF9-B851-4B72-90F5-5A5A03D60ABA.tif,Week6_31661,Week6_31661,D11,2,taxol,0.3,Microtubule stabilizers
197806,421208,421208,3030,Week7_7__D11_s4_w153970B50-BFA9-4F2F-A052-29804A5EAA9F,16,Week7_7__D11_s4_w153970B50-BFA9-4F2F-A052-29804A5EAA9F_16.npy,7,3240,Week7_7__D11_s4_w153970B50-BFA9-4F2F-A052-29804A5EAA9F.tif,Week7_34681,Week7_7__D11_s4_w2F768F234-CA29-4674-A9CB-C20843E90A34.tif,Week7_34681,Week7_7__D11_s4_w487088494-D899-4846-85EA-8582F7A90306.tif,Week7_34681,Week7_34681,D11,3,taxol,0.3,Microtubule stabilizers
206482,437249,437249,3238,Week8_4sites_C10_s4_w106B2DD44-082C-44E8-A33B-207E06AF8425,1,Week8_4sites_C10_s4_w106B2DD44-082C-44E8-A33B-207E06AF8425_1.npy,8,76,Week8_4sites_C10_s4_w106B2DD44-082C-44E8-A33B-207E06AF8425.tif,Week8_38203,Week8_4sites_C10_s4_w231CFCA0D-7C0E-46E3-9702-9C85A50C406D.tif,Week8_38203,Week8_4sites_C10_s4_w4080F379E-764C-4066-A08B-7BE1A5C10750.tif,Week8_38203,Week8_38203,C10,1,camptothecin,0.003,DNA replication
150565,287486,287486,2209,Week5_130707_B03_s1_w11E334B20-5A86-4F53-ABE4-36F74FB9402B,11,Week5_130707_B03_s1_w11E334B20-5A86-4F53-ABE4-36F74FB9402B_11.npy,5,245,Week5_130707_B03_s1_w11E334B20-5A86-4F53-ABE4-36F74FB9402B.tif,Week5_28921,Week5_130707_B03_s1_w2FC31D620-AD15-4930-B994-4BBADC19139C.tif,Week5_28921,Week5_130707_B03_s1_w4314E94A8-55DE-4061-8C5D-EC5FDC928436.tif,Week5_28921,Week5_28921,B03,2,AZ-J,10.0,Epithelial
119198,226726,226726,251,E02_s2_w1D86A6454-B04A-4669-B338-92A7337EE540,14,E02_s2_w1D86A6454-B04A-4669-B338-92A7337EE540_14.npy,4,122,E02_s2_w1D86A6454-B04A-4669-B338-92A7337EE540.tif,Week4_27481,E02_s2_w267C55A55-D77E-4CD2-839C-8E56B6736F36.tif,Week4_27481,E02_s2_w47E6F6886-279D-4E8C-B7EB-79A7140C35A2.tif,Week4_27481,Week4_27481,E02,1,taxol,0.3,Microtubule stabilizers
218488,466981,466981,3502,Week9_090907_B11_s4_w198C17406-9087-4CEB-B537-41CBB334A918,23,Week9_090907_B11_s4_w198C17406-9087-4CEB-B537-41CBB334A918_23.npy,9,520,Week9_090907_B11_s4_w198C17406-9087-4CEB-B537-41CBB334A918.tif,Week9_39222,Week9_090907_B11_s4_w2414E92CE-A884-41CE-BAAF-461FF510F4CF.tif,Week9_39222,Week9_090907_B11_s4_w425807150-23EE-42F4-8C59-A87B5BFC0B67.tif,Week9_39222,Week9_39222,B11,3,taxol,0.3,Microtubule stabilizers
101531,191732,191732,1788,Week3_290607_C08_s4_w19D457E7E-B4FF-4285-9B35-DE968F9E7C1B,18,Week3_290607_C08_s4_w19D457E7E-B4FF-4285-9B35-DE968F9E7C1B_18.npy,3,2948,Week3_290607_C08_s4_w19D457E7E-B4FF-4285-9B35-DE968F9E7C1B.tif,Week3_25681,Week3_290607_C08_s4_w2369ADC01-597E-4DE4-A564-EEED25324F53.tif,Week3_25681,Week3_290607_C08_s4_w4923E3383-CECE-4C8B-9AEC-6164C810D2F7.tif,Week3_25681,Week3_25681,C08,1,emetine,0.1,Protein synthesis
18630,36065,36065,559,Week10_200907_D04_s3_w15F0B3D56-7C5C-4116-BA91-7CC5737E7989,173,Week10_200907_D04_s3_w15F0B3D56-7C5C-4116-BA91-7CC5737E7989_173.npy,0,571,Week10_200907_D04_s3_w15F0B3D56-7C5C-4116-BA91-7CC5737E7989.tif,Week10_40119,Week10_200907_D04_s3_w27B5B7DAB-9447-436C-AAFA-117B6A032650.tif,Week10_40119,Week10_200907_D04_s3_w4F7C1B263-3F20-4989-A1D9-11410B24EC5B.tif,Week10_40119,Week10_40119,D04,3,AZ-U,10.0,Epithelial
114467,215916,215916,1784,Week3_290607_C08_s3_w1DD637C11-3EEA-4531-B359-CAE82BA4B94B,25,Week3_290607_C08_s3_w1DD637C11-3EEA-4531-B359-CAE82BA4B94B_25.npy,3,3427,Week3_290607_C08_s3_w1DD637C11-3EEA-4531-B359-CAE82BA4B94B.tif,Week3_25721,Week3_290607_C08_s3_w2C0ACC20A-FF8C-48C9-BAF7-03353B8928A4.tif,Week3_25721,Week3_290607_C08_s3_w4293E3DFD-9220-4444-81E6-81CA3B8B6F71.tif,Week3_25721,Week3_25721,C08,3,emetine,0.1,Protein synthesis
47233,89197,89197,895,Week1_150607_D05_s4_w123636619-1C7C-4144-ADC9-A292219A2CED,23,Week1_150607_D05_s4_w123636619-1C7C-4144-ADC9-A292219A2CED_23.npy,1,3216,Week1_150607_D05_s4_w123636619-1C7C-4144-ADC9-A292219A2CED.tif,Week1_22381,Week1_150607_D05_s4_w2BA60F797-07DA-4318-B16C-22DFB64770BB.tif,Week1_22381,Week1_150607_D05_s4_w4F2221B26-6550-4034-B1E9-40241D9B62C0.tif,Week1_22381,Week1_22381,D05,2,epothilone B,0.3,Microtubule stabilizers
